0.0,0.0,0.0
0.1,0.09983341664682815,0.0
0.2,0.19866933079506122,0.0
0.30000000000000004,0.2955202066613396,0.0
0.4,0.3894183423086505,0.0
0.5,0.479425538604203,0.0
0.6000000000000001,0.5646424733950355,0.0
0.7000000000000001,0.6442176872376911,0.0
0.8,0.7173560908995228,0.0
0.9,0.7833269096274834,0.0
1.0,0.8414709848078965,0.0
1.1,0.8912073600614354,0.0
1.2000000000000002,0.9320390859672264,0.0
1.3,0.963558185417193,0.0
1.4000000000000001,0.9854497299884603,0.0
1.5,0.9974949866040544,0.0
1.6,0.9995736030415051,0.0
1.7000000000000002,0.9916648104524686,0.0
1.8,0.9738476308781951,0.0
1.9000000000000001,0.9463000876874145,0.0
2.0,0.9092974268256817,0.0
2.1,0.8632093666488737,0.0
2.2,0.8084964038195901,0.0
2.3000000000000003,0.74570521217672,0.0
2.4000000000000004,0.6754631805511506,0.0
2.5,0.5984721441039565,0.0
2.6,0.5155013718214642,0.0
2.7,0.4273798802338298,0.0
2.8000000000000003,0.33498815015590466,0.0
2.9000000000000004,0.23924932921398198,0.0
3.0,0.1411200080598672,0.0
3.1,0.04158066243329049,0.0
3.2,-0.058374143427580086,0.0
3.3000000000000003,-0.15774569414324865,0.0
3.4000000000000004,-0.25554110202683167,0.0
3.5,-0.35078322768961984,0.0
3.6,-0.44252044329485246,0.0
3.7,-0.5298361409084934,0.0
3.8000000000000003,-0.6118578909427193,0.0
3.9000000000000004,-0.6877661591839741,0.0
4.0,-0.7568024953079282,0.0
4.1000000000000005,-0.8182771110644108,0.0
4.2,-0.8715757724135882,0.0
4.3,-0.9161659367494549,0.0
4.4,-0.951602073889516,0.0
4.5,-0.977530117665097,0.0
4.6000000000000005,-0.9936910036334645,0.0
4.7,-0.9999232575641008,0.0
4.800000000000001,-0.9961646088358406,0.0
4.9,-0.9824526126243325,0.0
5.0,-0.9589242746631385,0.0
5.1000000000000005,-0.9258146823277321,0.0
5.2,-0.8834546557201531,0.0
5.300000000000001,-0.8322674422239008,0.0
5.4,-0.7727644875559871,0.0
5.5,-0.7055403255703919,0.0
5.6000000000000005,-0.6312666378723208,0.0
5.7,-0.5506855425976376,0.0
5.800000000000001,-0.4646021794137566,0.0
5.9,-0.373876664830236,0.0
6.0,-0.27941549819892586,0.0
6.1000000000000005,-0.18216250427209502,0.0
6.2,-0.0830894028174964,0.0
6.300000000000001,0.0168139004843506,0.0
6.4,0.11654920485049364,0.0
6.5,0.21511998808781552,0.0
6.6000000000000005,0.3115413635133787,0.0
6.7,0.4048499206165983,0.0
6.800000000000001,0.49411335113860894,0.0
6.9,0.5784397643882001,0.0
